Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:TOPDOWN.BR_MISPREDICT_SLOTS	Hardware Event Count:DECODE.LCP	Hardware Event Count:DSB2MITE_SWITCHES.PENALTY_CYCLES	Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT:cmask=1	Hardware Event Count:INST_RETIRED.NOP	Hardware Event Count:INST_RETIRED.REP_ITERATION	Hardware Event Count:INST_RETIRED.MACRO_FUSED	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE	Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT:cmask=1	Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE	Hardware Event Count:ICACHE_DATA.STALLS	Hardware Event Count:ARITH.DIVIDER_ACTIVE	Hardware Event Count:ARITH.DIV_ACTIVE	Hardware Event Count:ASSISTS.ANY	Hardware Event Count:BR_INST_RETIRED.ALL_BRANCHES	Hardware Event Count:ICACHE_TAG.STALLS	Hardware Event Count:L1D_PEND_MISS.FB_FULL	Hardware Event Count:L1D_PEND_MISS.L2_STALLS	Hardware Event Count:L1D_PEND_MISS.PENDING	Hardware Event Count:BR_INST_RETIRED.NEAR_CALL	Hardware Event Count:BR_MISP_RETIRED.ALL_BRANCHES	Hardware Event Count:CPU_CLK_UNHALTED.C02	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:L2_RQSTS.ALL_RFO	Hardware Event Count:L2_RQSTS.RFO_HIT	Hardware Event Count:LD_BLOCKS.NO_SR	Hardware Event Count:LD_BLOCKS.STORE_FORWARD	Hardware Event Count:CYCLE_ACTIVITY.CYCLES_MEM_ANY	Hardware Event Count:CYCLE_ACTIVITY.STALLS_TOTAL	Hardware Event Count:EXE.AMX_BUSY	Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL	Hardware Event Count:MEMORY_ACTIVITY.CYCLES_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL	Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL:umask=0xc	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS	Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS	Hardware Event Count:FRONTEND_RETIRED.DSB_MISS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES	Hardware Event Count:MEM_LOAD_COMPLETED.L1_MISS_ANY	Hardware Event Count:FRONTEND_RETIRED.L2_MISS	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_FWD	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_NO_FWD	Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16	Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM	Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD	Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM	Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:FRONTEND_RETIRED.MS_FLOWS	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_STORE_RETIRED.L2_HIT	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD	Hardware Event Count:FRONTEND_RETIRED.STLB_MISS	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO	Hardware Event Count:XQ.FULL_CYCLES	Hardware Event Count:IDQ.DSB_CYCLES_ANY	Hardware Event Count:IDQ.DSB_CYCLES_OK	Hardware Event Count:FRONTEND_RETIRED.UNKNOWN_BRANCH	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:IDQ_BUBBLES.CYCLES_0_UOPS_DELIV.CORE	Hardware Event Count:INT_MISC.CLEARS_COUNT	Hardware Event Count:IDQ.DSB_UOPS	Hardware Event Count:IDQ.MITE_CYCLES_ANY	Hardware Event Count:IDQ.MITE_CYCLES_OK	Hardware Event Count:INST_DECODED.DECODERS:cmask=1	Hardware Event Count:INT_MISC.CLEAR_RESTEER_CYCLES	Hardware Event Count:INT_MISC.UNKNOWN_BRANCH_CYCLES	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:MACHINE_CLEARS.COUNT	Hardware Event Count:INST_DECODED.DECODERS:cmask=2	Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.SNOOP_HITM	Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Hardware Event Count:MACHINE_CLEARS.MEMORY_ORDERING	Hardware Event Count:RESOURCE_STALLS.SCOREBOARD	Hardware Event Count:RS.EMPTY:umask=1	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:OCR.STREAMING_WR.ANY_RESPONSE	Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.SNOOP_HITM	Hardware Event Count:UOPS_EXECUTED.CYCLES_GE_3	Hardware Event Count:UOPS_ISSUED.ANY	Hardware Event Count:UOPS_RETIRED.HEAVY	Hardware Event Count:UOPS_RETIRED.MS	Hardware Event Count:UOPS_RETIRED.MS:cmask=1	Hardware Event Count:UOPS_RETIRED.MS:cmask=1:e=yes	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:FRONTEND_RETIRED.ANY_DSB_MISS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_2_BUBBLES_GE_1	Hardware Event Count:INT_MISC.MBA_STALLS	Hardware Event Count:ASSISTS.SSE_AVX_MIX	Hardware Event Count:CPU_CLK_UNHALTED.C01	Hardware Event Count:CPU_CLK_UNHALTED.PAUSE	Hardware Event Count:CPU_CLK_UNHALTED.PAUSE_INST	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR	Hardware Event Count:FP_ARITH_INST_RETIRED.VECTOR	Hardware Event Count:FP_ARITH_INST_RETIRED2.SCALAR	Hardware Event Count:FP_ARITH_INST_RETIRED2.VECTOR	Hardware Event Count:MISC2_RETIRED.LFENCE	Hardware Event Count:UOPS_DISPATCHED.PORT_0	Hardware Event Count:UOPS_DISPATCHED.PORT_1	Hardware Event Count:UOPS_DISPATCHED.PORT_2_3_10	Hardware Event Count:UOPS_DISPATCHED.PORT_4_9	Hardware Event Count:UOPS_DISPATCHED.PORT_5_11	Hardware Event Count:UOPS_DISPATCHED.PORT_6	Hardware Event Count:UOPS_DISPATCHED.PORT_7_8	Hardware Event Count:UOPS_EXECUTED.THREAD	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:ASSISTS.FP	Hardware Event Count:ASSISTS.PAGE_FAULT	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.512B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.512B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED2.128B_PACKED_HALF	Hardware Event Count:FP_ARITH_INST_RETIRED2.256B_PACKED_HALF	Hardware Event Count:FP_ARITH_INST_RETIRED2.512B_PACKED_HALF	Hardware Event Count:INT_VEC_RETIRED.ADD_128	Hardware Event Count:INT_VEC_RETIRED.ADD_256	Hardware Event Count:INT_VEC_RETIRED.MUL_256	Hardware Event Count:INT_VEC_RETIRED.SHUFFLES	Hardware Event Count:INT_VEC_RETIRED.VNNI_128	Hardware Event Count:INT_VEC_RETIRED.VNNI_256	Hardware Event Count:MEM_UOP_RETIRED.ANY	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED2.SCALAR_HALF	Module	Function (Full)	Source File	Start Address
fill_holes_mp_fill_holes_vertical_	99865500000	38713500000	94500000	20550006576	7272188268	0	448464901	12120673	2181659049	0	9211449318	38178976200	24241346	60603365	12120673	363615840	6423783486	6666190410	0	10714594930	24240983	1939255392	121203462	8605445802	0	0	0	36360984150	266650813	387855728	60603365	0	36845852448	2908883088	0	2666472171	3272493474	606017310	969627696	121203462	5575350903	0	2666472171	1454441544	22301437008	4605731556	0	436344228	0	96969264	84844711	0	0	1333238082	0	0	0	0	0	0	0	0	0	824238744	12121158	18301722762	387855728	193927864	0	254544318	6062700	96963932	1090831158	2424069240	0	2424069240	2787679626	15271613343	11393108367	0	27634389336	606017310	60602640	117324775524	3636098415	484813122	1212032805	121205280	0	0	0	242406561	0	0	0	12120673	242406924	64237663034	16968439292	0	0	26179908588	125081785476	32724885735	3636098415	969626244	0	125324192037	315150108	593936742	0	0	0	0	0	6302580024	3999714246	0	0	0	23755842978	14544393660	31755259491	4605724659	29088787320	18665305197	7272196830	117082368963	0	0	0	969626244	0	1939252488	0	0	0	0	0	0	0	969627696	0	0	0	0	26422354716	0	6060164025	0	clubb_standalone	fill_holes_mp_fill_holes_vertical_	[Unknown]	0x663db0
mixing_length_mp_compute_mixing_length_	78088500000	34639500000	31500000	8800002816	3636094134	0	290896152	72724038	0	0	242406561	34361078580	72724038	193930768	72724038	363615840	12968770434	15271636212	0	4799750670	96963932	2060458854	484813848	48602588262	581815584	48482330	0	30543226686	727229490	775711456	60603365	0	31634103582	9090259650	0	3636098415	14544415440	3272493474	1939255392	1090831158	3636098415	0	5575350903	3636103860	34542986670	6544986948	0	545430285	242406924	36363474	303016825	0	0	4969341942	0	0	0	0	0	0	0	0	0	436361688	12121158	23755878552	2254411419	1769591759	0	193938528	0	606024575	969627696	3030086550	0	1818051930	1696848468	8969042757	7757009952	0	13817194668	121203462	60602640	86539142277	1696845927	242406561	1454439366	60602640	0	242406924	0	242406561	0	0	0	24241346	1696848468	116355012288	38785004096	0	0	18665305197	101325942498	10908295245	1939252488	484813122	484813122	84842296350	133332738	254544318	0	0	0	0	0	30300865500	3878510784	0	0	0	14301987099	10665888684	34421731662	6787383708	16968459270	7514603391	7999416513	95750591595	0	0	0	0	0	3636098415	0	0	0	0	0	0	0	363610386	0	0	0	0	39875938998	0	29573600442	0	clubb_standalone	mixing_length_mp_compute_mixing_length_	[Unknown]	0x809cf0
mono_flux_limiter_mp_monotonic_turbulent_flux_limit_	42798000000	17892000000	10500000	9350002992	0	0	145448076	24241346	0	0	1696845927	18834961592	24241346	48482692	84844711	60602640	2181662316	2302865778	0	4896715330	121204915	0	0	5696562714	60605790	0	0	16968459270	921157354	921157354	72724038	303016825	15150432750	5938969638	0	1939252488	4120917708	1696848468	1818051930	1090831158	1454439366	0	2666472171	4848138480	12362753124	5211748866	0	545430285	242406924	0	545430285	0	0	848424234	0	0	0	0	12121158	0	0	0	0	363634740	0	9332666574	145445898	169686881	12122855	0	6062700	412096711	4969341942	7514614644	0	4969341942	3757307322	4120911537	4605724659	0	3878510784	484813848	0	40966708809	484813122	0	0	0	0	0	0	0	0	0	0	36362019	2545272702	48481255120	39997035474	0	0	6787383708	43148367858	4363318098	0	0	0	44845213785	48484632	24242316	0	0	0	0	0	3757307322	2908883088	0	0	0	5817757464	4605724659	12120328050	3393691854	7272196830	4605724659	4120911537	45330026907	0	0	0	0	0	2181659049	0	0	0	0	0	0	0	0	0	0	0	0	15998856984	0	3636098415	0	clubb_standalone	mono_flux_limiter_mp_monotonic_turbulent_flux_limit_	[Unknown]	0x819780
grid_class_mp_zt2zm_gpu_	31962000000	29494500000	52500000	14200004544	0	0	363620190	0	0	0	0	31306760484	36362019	36362019	218172114	606026400	0	0	0	1018128930	24240983	3030086550	484813848	55389982134	0	0	0	26664721710	1042362269	1042362269	412102882	0	23877082014	15877653522	0	3393691854	11877939276	6666190410	6666190410	3514900398	2181659049	0	9938669001	3272493474	15998856984	3999714246	0	2605944695	121203462	24242316	993895186	0	12120673	3393696936	12121158	0	0	0	24242316	12121158	0	0	0	909086850	0	8605445802	1066603252	1527181929	24245710	0	24250800	436337694	6787393872	9211463112	0	10302294270	3757307322	3878504976	1454439366	0	6544986948	484813848	0	23513436417	1696845927	1212032805	242406561	0	121203462	0	0	0	0	0	0	24241346	4605731556	144231733982	94538447484	0	0	6060164025	35148951345	5332944342	0	0	0	38542643199	315150108	48484632	0	0	0	0	0	0	9211463112	0	0	0	5817757464	8726636196	13089954294	4605724659	3636098415	4605724659	5090537781	37330610394	0	0	0	0	0	10908295245	0	0	0	0	0	0	0	0	0	0	0	0	16726077756	0	0	0	clubb_standalone	grid_class_mp_zt2zm_gpu_	[Unknown]	0x7fd770
__intel_avx_rep_memcpy	26523000000	58831500000	63000000	27300008736	1212031378	0	945412494	24241346	484813122	0	969626244	53450566680	72724038	145448076	921171148	1212052800	0	0	0	3442245430	218168847	2181662316	121203462	21816623160	0	0	0	57935168079	1478699963	1357495048	72724038	0	29694848190	43027229010	0	2424065610	8484242340	4120917708	1939255392	1939255392	3636098415	0	15271613343	40845566694	7393411182	7514614644	0	2327169216	0	72726948	2036273064	0	0	2908883088	0	0	0	0	0	0	0	0	0	2181808440	12121158	5090545404	993880303	993880303	48491420	0	12125400	727229490	1818051930	4242121170	0	39512328612	5817766176	3878504976	2424065610	0	8120631954	606017310	0	22786216734	1454439366	242406561	484813122	242410560	0	0	0	0	0	0	0	84844711	30543272424	277555185562	344216911352	0	0	5575350903	30785633247	1212032805	0	0	0	27149534832	60605790	12121158	0	0	0	0	0	484813848	121203462	0	0	0	727219683	2181659049	9211449318	10665888684	1454439366	3636098415	6544977147	32482479174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15998856984	0	0	0	clubb_standalone	__intel_avx_rep_memcpy	[Unknown]	0x95cd50
grid_class_mp_zm2zt_gpu_	24990000000	18826500000	21000000	8000002560	0	0	218172114	24241346	0	0	484813122	18580435084	0	36362019	96965384	545423760	0	0	0	775717280	0	1575645006	242406924	38906311302	0	0	0	19877338002	969639320	872675388	230292787	0	17938112376	9575073498	0	1939252488	8484242340	4242121170	2908883088	1090831158	1939252488	0	7029790269	1818051930	10423497732	2545272702	0	2339289889	0	24242316	824205764	0	0	2302865778	0	0	0	0	24242316	0	0	0	0	642421374	12121158	7514614644	1139326201	1187808167	36368565	0	36376200	581783592	4120917708	4363324632	0	4484528094	1212034620	969626244	2181659049	0	4242121170	121203462	0	18665305197	969626244	484813122	242406561	0	121203462	0	0	0	0	0	0	12120673	1818051930	75145945436	37572972718	0	0	6060164025	27149534832	3636098415	0	0	0	32967292296	218180844	60605790	0	0	0	0	0	0	7635818106	0	0	0	5332944342	5332944342	12362734611	3878504976	5090537781	1696845927	2181659049	34421731662	0	0	0	0	0	8969042757	0	0	0	0	0	0	0	0	0	0	0	0	11635532352	0	0	0	clubb_standalone	grid_class_mp_zm2zt_gpu_	[Unknown]	0x8021a0
saturation_mp_sat_mixrat_liq_k_	22449000000	7087500000	0	100000032	0	0	12120673	12120673	0	0	484813122	9162954288	12120673	0	0	0	3030086550	3514900398	0	2133222520	0	0	0	1575645006	0	0	0	5332944342	96963932	0	0	0	5575359252	363610386	0	242406561	606017310	0	0	0	1696845927	0	0	0	14423211978	121203462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9211463112	145445898	48481966	0	0	0	48481966	0	484813848	0	0	606017310	1212032805	2908878732	0	1818051930	0	0	19150118319	0	0	0	0	0	0	0	0	0	0	0	0	0	15756407914	1212031378	0	0	5332944342	19392524880	2181659049	0	0	0	28603974198	12121158	0	0	0	0	0	0	2908883088	0	0	0	0	1696845927	2908878732	13089954294	2666472171	4363318098	1454439366	969626244	25937502027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14786822364	0	3151285293	0	clubb_standalone	saturation_mp_sat_mixrat_liq_k_	[Unknown]	0x6273d0
advance_helper_module_mp_lscale_width_vert_avg_	19110000000	4473000000	21000000	2000000640	0	0	84844711	0	484813122	0	1454439366	4072424128	48482692	0	24241346	60602640	1818051930	1212034620	0	3102869120	0	0	0	2787679626	0	0	0	3878504976	48481966	72722949	24241346	0	4242121170	363610386	0	0	1696848468	606017310	363610386	484813848	484813122	0	727219683	0	6302580024	242406924	0	48482692	121203462	12121158	12120673	0	0	363610386	0	0	0	0	0	12121158	0	0	0	36363474	0	3999714246	48481966	72722949	0	0	0	0	1090831158	3393696936	0	242406924	121203462	2666472171	2424065610	0	1333238082	363610386	0	17453272392	0	0	0	0	0	0	0	0	0	0	0	48482692	121203462	3636094134	1212031378	0	0	3393691854	20604557685	1212032805	0	0	0	24240656100	36363474	12121158	0	0	0	0	0	2181662316	0	0	0	0	2181659049	3878504976	7514603391	484813122	2666472171	1939252488	0	17695678953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5575359252	0	969626244	0	clubb_standalone	advance_helper_module_mp_lscale_width_vert_avg_	[Unknown]	0x6f7db0
pdf_utilities_mp_smooth_corr_quotient_	16002000000	6394500000	10500000	2900000928	0	0	0	0	0	0	1212032805	7126742224	0	0	36362019	60602640	4969341942	6302580024	0	1696881550	48481966	0	0	121203462	1018177272	0	0	6302570586	24240983	48481966	0	0	5575359252	727220772	0	0	242406924	121203462	0	0	484813122	0	484813122	363610386	5454155790	5332952328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4242121170	0	0	0	0	0	0	606017310	1939255392	0	848424234	484813848	2181659049	969626244	0	484813848	0	0	17453272392	242406561	0	0	0	0	0	0	0	0	0	0	12120673	1090831158	15756407914	16968439292	0	0	2424065610	14544393660	242406561	0	0	0	13089954294	12121158	0	0	0	0	0	0	5454155790	0	0	0	0	2181659049	2666472171	5817757464	2181659049	2908878732	969626244	3878504976	16241239587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10787108118	0	6787383708	0	clubb_standalone	pdf_utilities_mp_smooth_corr_quotient_	[Unknown]	0x76be80
__intel_avx_rep_memset	15760500000	19708500000	10500000	8500002720	1212031378	0	363620190	0	727219683	0	484813122	17053276036	12120673	109086057	593912977	424218480	0	121203462	0	2230187180	96963932	363610386	0	1818051930	0	0	0	18180492075	969639320	557542609	0	0	6060173100	13453584282	0	484813122	727220772	363610386	727220772	606017310	1696845927	0	242406561	14423211978	363610386	2424069240	0	0	121203462	36363474	0	0	0	121203462	0	0	0	0	0	0	0	0	0	12121158	0	606017310	0	0	0	0	0	145445898	242406924	1454441544	0	14544415440	4242121170	2424065610	1454439366	0	5696562714	727220772	0	12605141172	0	242406561	242406561	60602640	0	0	0	0	0	0	0	72724038	14302008516	103022667130	82418133704	0	0	3878504976	17695678953	242406561	0	0	0	15998833026	12121158	36363474	0	0	0	0	0	0	0	0	0	0	727219683	727219683	1454439366	2908878732	1212032805	4120911537	3878504976	18665305197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3999714246	0	0	0	clubb_standalone	__intel_avx_rep_memset	[Unknown]	0x95e520
