ngrdcol,iterations,nz,tasks,total_runs,total,compute_i,baseline,advance_clubb_core_api,output_multi_col,mainloop,acc_data_copyin_r,runloop_r,mainloop_r,loop_init_r,advance_clubb_core_api_r,acc_data_create_r,i_loops_r,ik_loops_r,ik_loops_big_r,penta_lu_solve_multiple_rhs_lhs_r,tridiag_lu_solve_single_rhs_multiple_lhs_r,tridiag_lu_solve_multiple_rhs_lhs_r,fill_holes_r,penta_lu_solve_single_rhs_multiple_lhs_r,setup_pdf_parameters_r,SILHS_r,microphys_r,loop_end_r,output_multi_col_r
1408,870,268,128,6,15.458613872528076,0.0028495467637842794,0.5839797655741373,0.0,0.0,0.0,0.0,14.604,2.433666666666667,0.030666666666666665,2.3786666666666667,0.00016666666666666666,0.0003333333333333333,0.08600000000000001,0.18083333333333332,0.18916666666666668,0.00016666666666666666,0.08333333333333333,0.1255,0.07633333333333334,0.005333333333333333,0.0036666666666666666,0.003833333333333333,0.004,0.0036666666666666666
1536,870,268,128,6,16.457257509231567,0.003035700214624709,0.6109023888905843,0.0,0.0,0.0,0.0,15.579,2.5961666666666665,0.030166666666666665,2.541166666666667,0.00016666666666666666,0.0003333333333333333,0.09783333333333333,0.19133333333333333,0.20883333333333332,0.00016666666666666666,0.09183333333333334,0.13883333333333334,0.08416666666666667,0.005666666666666667,0.0036666666666666666,0.003833333333333333,0.004,0.003833333333333333
1664,870,268,128,6,18.455769300460815,0.003427210895494483,0.5657284259796143,0.0,0.0,0.0,0.0,17.682,2.9466666666666668,0.03833333333333334,2.8825000000000003,0.00016666666666666666,0.0003333333333333333,0.12333333333333334,0.2061666666666667,0.22816666666666666,0.00016666666666666666,0.10049999999999999,0.151,0.09166666666666667,0.006166666666666667,0.0036666666666666666,0.003833333333333333,0.004,0.003833333333333333
1792,870,268,128,6,20.147780179977417,0.0037478340387648856,0.5840864976247152,0.0,0.0,0.0,0.0,19.244,3.2070000000000003,0.042166666666666665,3.138333333333333,0.00016666666666666666,0.0003333333333333333,0.14083333333333334,0.22716666666666666,0.249,0.00016666666666666666,0.11083333333333334,0.163,0.09966666666666667,0.0065,0.0036666666666666666,0.003833333333333333,0.004166666666666667,0.003833333333333333
1920,870,268,128,6,22.19552969932556,0.0041344209953590675,0.6138521035512289,0.0,0.0,0.0,0.0,21.145,3.5236666666666667,0.053,3.442833333333333,0.00016666666666666666,0.0003333333333333333,0.15616666666666668,0.2585,0.27099999999999996,0.00016666666666666666,0.122,0.17566666666666667,0.10783333333333334,0.007166666666666666,0.0036666666666666666,0.003833333333333333,0.004166666666666667,0.003833333333333333
2048,870,268,128,5,19.973007678985596,0.00444357725852294,0.6434466044108073,0.0,0.0,0.0,0.0,17.217,3.443,0.0706,3.3408,0.0002,0.0004,0.1024,0.25880000000000003,0.3,0.0002,0.1328,0.1854,0.1166,0.009,0.0038,0.004,0.004399999999999999,0.004
2304,870,268,128,5,24.34876561164856,0.005464941459597299,0.5762702624003092,0.0,0.0,0.0,0.0,23.048,4.6088000000000005,0.1072,4.4672,0.0002,0.0006000000000000001,0.1446,0.4166,0.3586,0.0002,0.1512,0.20779999999999998,0.13240000000000002,0.0106,0.0036,0.004200000000000001,0.0046,0.004
2560,870,268,128,5,30.192327976226807,0.006807991152065467,0.5775664647420248,0.0,0.0,0.0,0.0,28.234,5.646,0.1356,5.474,0.0002,0.0008,0.196,0.526,0.42539999999999994,0.0002,0.1724,0.2286,0.1516,0.0118,0.0036,0.004200000000000001,0.0046,0.0038
2816,870,268,128,5,35.53559851646423,0.008026606844759535,0.6198587417602539,0.0,0.0,0.0,0.0,33.849,6.768800000000001,0.1702,6.561400000000001,0.0002,0.001,0.24860000000000002,0.636,0.4932,0.0002,0.1958,0.253,0.1762,0.0128,0.0034000000000000002,0.004200000000000001,0.0046,0.0038
3072,870,268,128,5,41.842461585998535,0.009485114378947408,0.5822140375773112,0.0,0.0,0.0,0.0,40.183,8.0354,0.24500000000000002,7.751,0.0002,0.0012000000000000001,0.265,0.7752,0.5366,0.0002,0.209,0.2842,0.1954,0.014799999999999999,0.0032,0.004200000000000001,0.0046,0.0036
