 59.21 55.768 55.704 56.941 56.538
 56.398 49.856 38.684 30.421 29.212
 29.015 27.513 26.227 26.064 19.668
 7.691 -0.642 -0.05 2.735 2.933
 3.653 4.009 -0.347 -13.752 -19.194
 -10.219 1.501 8.444 8.531 11.262
 9.141 0.89 -5.982
 524.304 520.329 519.186 520.05 520.332
 522.825 519.461 510.514 501.293 497.501
 495.357 492.019 490.721 491.812 488.06
 477.549 468.657 467.266 468.073 466.847
 467.927 470.277 469.023 457.368 451.034
 456.721 465.817 471.609 472.903 478.748
 480.572 475.123 468.361
 1008.614 1005.165 1004.18 1005.261 1006.021
 1010.107 1008.895 1001.724 992.332 987.582
 984.417 980.132 977.997 979.26 976.483
 967.457 958.642 956.674 956.31 954.364
 955.662 959.07 959.52 949.359 942.511
 946.367 954.073 959.558 962.1 969.465
 973.339 969.552 963.106
 1515.234 1512.854 1512.564 1514.023 1515.073
 1519.972 1520.007 1514.165 1505.134 1500.166
 1496.546 1491.505 1488.444 1489.443 1487.04
 1479.138 1470.804 1469.137 1468.538 1466.432
 1467.983 1472.183 1473.579 1464.42 1457.475
 1460.482 1467.97 1473.56 1477.279 1485.269
 1490.14 1487.293 1481.407
 2047.661 2046.478 2046.839 2048.385 2049.557
 2054.894 2055.694 2050.84 2042.389 2037.537
 2033.622 2027.799 2023.848 2024.499 2022.365
 2015.49 2007.877 2006.819 2006.277 2004.271
 2006.199 2011.349 2013.706 2005.551 1998.666
 2000.977 2008.6 2014.436 2019.377 2027.801
 2033.51 2031.63 2026.642
 2609.434 2609.35 2610.114 2611.351 2612.423
 2617.969 2619.317 2615.266 2607.457 2602.863
 2598.634 2591.944 2587.14 2587.503 2585.799
 2580.008 2573.277 2572.817 2572.36 2570.566
 2572.903 2579.121 2582.791 2575.968 2569.172
 2570.465 2578.06 2584.234 2590.37 2599.254
 2605.918 2605.377 2601.67
 3203.96 3204.743 3205.663 3206.299 3207.081
 3212.73 3214.646 3211.389 3204.215 3199.89
 3195.281 3187.786 3182.282 3182.512 3181.46
 3176.815 3171.08 3171.137 3170.726 3169.176
 3171.864 3179.122 3184.32 3179.08 3172.436
 3172.442 3179.537 3185.901 3193.033 3202.521
 3210.23 3211.26 3209.005
 3835.436 3836.836 3837.764 3837.661 3838.034
 3843.697 3846.277 3843.837 3837.349 3833.288
 3828.316 3820.251 3814.377 3814.692 3814.449
 3810.934 3806.279 3806.856 3806.429 3805.028
 3807.771 3815.79 3822.214 3818.408 3811.947
 3810.838 3817.08 3823.292 3831.02 3841.252
 3850.06 3852.64 3851.697
 4509.983 4511.717 4512.606 4511.793 4511.786
 4517.305 4520.503 4518.75 4513.05 4509.32
 4504.111 4495.733 4489.827 4490.366 4490.946
 4488.521 4485.038 4486.234 4485.674 4484.217
 4486.549 4494.795 4501.626 4498.696 4492.383
 4490.687 4496.117 4501.865 4509.77 4520.656
 4530.495 4534.535 4534.915
 5235.93 5237.574 5238.273 5236.781 5236.637
 5241.943 5245.625 5244.241 5239.287 5235.906
 5230.591 5222.072 5216.308 5217.002 5218.239
 5216.863 5214.593 5216.44 5215.567 5213.816
 5215.363 5223.361 5229.778 5227.171 5221.019
 5219.427 5224.502 5229.76 5237.597 5248.855
 5259.504 5265.064 5267.17
