 -1.1645E-5 2.56E-9 6.8493E-6 1.665E-5 2.5954E-5
 2.9349E-5 2.1777E-5 3.3569E-6 -1.2104E-5 -2.0027E-5
 -5.3285E-6 5.0751E-6 7.4212E-6 5.8179E-6 4.2837E-6
 -1.5912E-5 -2.8994E-5 -4.7356E-5 -2.1516E-5 5.9967E-6
 1.342E-5 5.4572E-5 3.0225E-5 2.5643E-5 2.3943E-5
 7.9018E-6 7.1356E-6 1.5765E-5 3.7363E-5 3.2432E-5
 3.6534E-5 4.1901E-5 3.0229E-5 1.3952E-5 2.3398E-6
 3.0257E-6 -3.0734E-6 3.5535E-5 7.1423E-5 8.0613E-5
 3.5099E-5 -8.3703E-6 2.2889E-6 2.1758E-5 2.7562E-5
 -1.8277E-5 -3.5715E-5 -2.7159E-5 -2.753E-6 1.1371E-5
 1.3004E-6 -1.8444E-5 -1.2393E-5 1.1731E-5 -7.4669E-6
 -6.6521E-5 -1.1496E-4 -9.961E-5 -7.7931E-5 -4.5102E-5
 -3.5556E-5 -2.6107E-5 -2.1801E-5 -2.1391E-5 -2.8013E-5
 -3.301E-5 -1.8747E-5 9.7055E-7 8.2324E-6 1.9986E-6
 -1.5053E-5 -2.2698E-5 -1.051E-5 -3.3925E-6 -3.9573E-6
 1.146E-6 4.6339E-6 -2.6989E-7 -9.314E-6 -2.7118E-5
 -4.5754E-5 -5.0467E-5 -3.8072E-5 -2.3862E-5 -1.3583E-5
 -2.2728E-5 -3.6973E-5 -1.4463E-5 1.5872E-5 -6.0682E-6
 9.1897E-6 2.1079E-5 2.7619E-5 2.835E-5 2.109E-5
 4.3586E-6 -1.036E-5 -5.0732E-6 1.1692E-5 1.8578E-5
 2.4109E-5 2.3351E-5 2.173E-5 5.845E-6 1.2017E-5
 -1.3175E-5 -7.6382E-6 -5.4835E-6 -1.0197E-5 -1.7158E-5
 -3.4246E-5 -7.4073E-6 -1.6802E-5 7.3726E-6 2.3132E-5
 2.4047E-5 2.7454E-5 3.6708E-5 3.9977E-5 3.6773E-5
 1.7606E-5 2.4333E-5 1.8706E-5 4.444E-6 1.0331E-5
 2.0636E-5 1.8886E-5 3.6322E-6 -8.7156E-6 -7.6765E-6
 -1.1645E-5 -2.5454E-6 6.1752E-6 1.4265E-5 3.7693E-5
 1.9993E-5 3.8535E-6 6.252E-6 1.4182E-5 3.7078E-6
 -3.0566E-6 -1.0074E-5 -3.0247E-5 -3.9072E-5 -2.5706E-5
 -1.0793E-5 -6.2339E-6 -1.2035E-6 9.1896E-6 1.3354E-5
 -6.557E-7 -2.9554E-5 -4.028E-5 -3.127E-5 -3.8994E-6
 -3.2119E-7 -1.5288E-6 1.68E-5 1.1914E-5 3.435E-5
 2.2508E-5 2.6921E-5 4.0732E-5 3.008E-5 1.8457E-5
 1.2196E-5 -1.6166E-5 3.8016E-5 1.6813E-5
 1.2399E-5 2.3874E-5 2.3108E-5 2.6903E-5 3.507E-5
 4.1107E-5 2.6037E-5 -4.7118E-6 -2.3837E-5 -2.8498E-5
 -1.563E-5 -4.2908E-6 1.035E-7 4.4387E-6 -1.7158E-5
 -3.4748E-5 -3.9771E-5 -2.4502E-5 7.6203E-6 3.9385E-5
 3.8765E-5 3.0205E-5 4.582E-5 3.331E-5 2.0938E-5
 -1.7077E-5 4.3544E-6 3.5837E-5 6.6809E-5 5.7018E-5
 6.19E-5 3.9146E-5 3.6064E-5 6.0629E-5 5.0517E-5
 5.3821E-5 5.6664E-5 5.9797E-5 6.6399E-5 4.5758E-5
 2.3027E-5 1.7657E-5 9.5948E-6 -7.0413E-6 -1.1501E-5
 -2.1164E-5 -3.7902E-5 -2.5806E-5 -1.1449E-6 1.5862E-5
 7.7261E-6 -1.8667E-5 -1.7282E-5 -7.0706E-6 -2.315E-5
 -9.4782E-5 -1.3182E-4 -1.4058E-4 -1.0845E-4 -7.2392E-5
 -6.569E-5 -5.6592E-5 -4.1726E-5 -2.7606E-5 -2.3906E-5
 -2.0616E-5 -3.9351E-6 1.4722E-5 2.2003E-5 2.2438E-5
 1.8628E-5 9.9382E-6 9.6595E-6 -2.2212E-6 -1.2553E-5
 -4.7153E-6 8.6449E-6 1.0646E-7 -1.1119E-5 -2.1736E-5
 -3.4618E-5 -3.8632E-5 -2.9314E-5 -1.4914E-5 -1.6096E-6
 -6.5375E-6 -2.1373E-5 -2.1187E-5 -6.8106E-6 2.2717E-5
 3.56E-5 5.6206E-5 5.6146E-5 7.6449E-5 7.4124E-5
 4.5647E-5 1.8991E-5 1.0166E-5 1.7291E-5 2.1764E-5
 2.8828E-5 3.1522E-5 2.4393E-5 1.2808E-5 -1.1911E-5
 -9.9196E-6 -5.2773E-6 -9.1463E-6 -1.6337E-5 -1.5764E-5
 -2.3849E-5 -3.8758E-5 -2.3135E-5 1.2169E-5 2.1338E-5
 1.7682E-5 1.8831E-5 4.2163E-5 5.8228E-5 6.0484E-5
 4.9933E-5 3.47E-5 1.9594E-5 -2.691E-6 -5.8494E-6
 1.1177E-5 1.6334E-5 8.0105E-6 3.7185E-6 1.7754E-5
 1.109E-5 5.355E-6 -9.9949E-6 1.5097E-6 -1.4271E-6
 -1.5533E-6 -1.2705E-5 -1.3307E-6 6.9998E-6 6.5016E-6
 1.2245E-5 1.9596E-5 2.3628E-6 -1.4872E-5 -1.2759E-5
 -3.3514E-6 3.0075E-6 8.188E-6 2.6108E-5 4.9854E-5
 4.6756E-5 3.6198E-6 -1.3785E-5 -4.7672E-7 1.6702E-5
 -1.4252E-6 -7.2102E-6 3.1281E-5 3.1014E-5 1.7192E-5
 2.5617E-5 4.2048E-5 4.7903E-5 3.552E-5 4.5627E-5
 4.8534E-5 4.5127E-5 3.1164E-5 3.2082E-5
 4.3716E-5 3.9514E-5 2.7288E-5 3.5599E-5 4.4104E-5
 4.3642E-5 2.2295E-5 -5.6772E-6 -1.6792E-5 -1.4461E-5
 -4.5117E-6 8.7295E-7 3.1724E-6 7.618E-6 -4.4826E-6
 -9.2292E-6 -1.1975E-5 5.2801E-6 3.5124E-5 6.227E-5
 4.8187E-5 2.6543E-5 3.1875E-5 2.1683E-5 -5.1935E-6
 -6.601E-5 -3.6518E-5 3.1555E-5 7.1737E-5 6.6139E-5
 8.3552E-5 7.2069E-5 7.3619E-5 1.1591E-4 1.1521E-4
 1.1983E-4 9.9173E-5 6.037E-5 6.3602E-5 5.7163E-5
 6.4398E-5 5.0601E-5 1.4657E-5 -3.707E-5 -4.3542E-5
 -1.8756E-5 -1.3894E-5 -8.7657E-6 5.8894E-6 2.6111E-5
 1.4361E-5 -1.8605E-5 -1.7712E-5 -4.7542E-6 -1.3308E-5
 -8.6798E-5 -1.4311E-4 -1.6451E-4 -1.4992E-4 -1.2319E-4
 -9.9353E-5 -7.7046E-5 -4.0579E-5 -2.2262E-5 -1.4976E-5
 -1.3849E-6 1.5921E-5 3.1713E-5 3.7722E-5 4.1111E-5
 5.8313E-5 5.442E-5 3.6367E-5 4.25E-6 -1.8329E-5
 -7.2809E-6 1.3157E-5 8.9822E-7 -1.4106E-5 -1.8908E-5
 -2.3739E-5 -2.069E-5 -9.7755E-6 5.6644E-6 2.6973E-5
 3.5681E-5 2.9723E-5 2.4592E-5 2.8274E-5 5.1808E-5
 5.4836E-5 7.9984E-5 6.6795E-5 7.2044E-5 5.1699E-5
 3.0343E-5 1.4364E-5 1.0853E-5 2.3903E-5 2.9341E-5
 3.0953E-5 2.5547E-5 6.7616E-6 -2.6149E-6 -1.8168E-5
 -1.0807E-5 -1.724E-7 -1.2849E-6 -6.6342E-6 -7.194E-6
 -1.4154E-5 -3.1947E-5 -2.7493E-5 9.0789E-6 9.9653E-6
 7.6881E-6 3.0883E-6 1.9695E-5 3.5716E-5 3.9768E-5
 2.9921E-5 2.3394E-5 2.4537E-5 5.9004E-6 -3.1719E-6
 1.1542E-5 2.0722E-5 1.694E-5 2.2911E-5 4.3992E-5
 3.3391E-5 2.3367E-5 5.0331E-6 1.7168E-5 1.3235E-5
 5.6043E-6 -4.8414E-6 6.7034E-6 1.4164E-5 1.179E-5
 2.273E-5 4.528E-5 3.6744E-5 5.9405E-6 -1.7172E-5
 -1.6645E-5 -7.4227E-6 3.2506E-6 3.1423E-5 7.1514E-5
 7.3804E-5 2.1699E-5 -1.8395E-6 1.2943E-5 3.4093E-5
 1.6755E-5 2.5369E-6 3.5542E-5 3.6714E-5 1.7876E-5
 1.1353E-5 2.0114E-5 3.0738E-5 3.0745E-5 4.9603E-5
 5.8588E-5 7.0133E-5 5.3876E-5 3.3725E-5
 7.1247E-5 4.5791E-5 1.7147E-5 2.6124E-5 3.635E-5
 3.9601E-5 2.1537E-5 2.1172E-6 -6.8987E-7 3.7011E-6
 4.7977E-6 -4.624E-7 1.1697E-6 1.0311E-5 4.9076E-6
 1.6782E-6 -4.0347E-6 1.569E-5 3.8532E-5 5.4957E-5
 3.9832E-5 2.4338E-5 2.9025E-5 1.195E-5 -3.5801E-5
 -8.6359E-5 -4.393E-5 3.5445E-5 8.6409E-5 9.2139E-5
 1.0291E-4 8.4178E-5 7.0926E-5 1.0907E-4 1.1832E-4
 1.2028E-4 9.0483E-5 2.6949E-5 2.064E-5 4.1721E-5
 8.9989E-5 7.5049E-5 2.701E-5 -3.7387E-5 -4.8427E-5
 -1.2265E-5 1.3732E-6 2.1004E-6 1.1988E-5 3.9201E-5
 2.8678E-5 -4.5864E-6 -8.389E-6 -5.6797E-6 -1.5351E-5
 -6.4812E-5 -9.1845E-5 -1.1384E-4 -1.4399E-4 -1.4892E-4
 -1.125E-4 -7.4846E-5 -2.8757E-5 -1.2218E-5 -1.747E-6
 1.1468E-5 1.2039E-5 1.8314E-5 2.6391E-5 3.5163E-5
 7.1609E-5 8.2588E-5 5.431E-5 5.025E-6 -2.4511E-5
 -9.5345E-6 1.2227E-5 2.8448E-6 -1.4329E-5 -1.5597E-5
 -8.0079E-6 8.6637E-6 1.8422E-5 2.8618E-5 5.0319E-5
 7.1131E-5 7.3951E-5 6.6483E-5 5.2433E-5 4.8964E-5
 4.3292E-5 7.4893E-5 7.5669E-5 7.2926E-5 3.8634E-5
 1.2701E-5 5.4492E-6 1.1775E-5 2.7626E-5 3.4319E-5
 3.6781E-5 2.8019E-5 -2.4E-6 -2.5367E-5 -3.1664E-5
 -1.5886E-5 -1.572E-7 1.743E-6 -4.0215E-6 -7.9152E-6
 -1.7148E-5 -3.4635E-5 -3.6327E-5 -3.1145E-6 1.3333E-6
 1.258E-6 -1.1264E-5 -7.5553E-6 1.2738E-6 1.7376E-5
 2.6998E-5 3.1849E-5 3.2604E-5 6.1931E-6 1.1279E-6
 1.9664E-5 3.7466E-5 4.0368E-5 4.9748E-5 6.4784E-5
 5.1415E-5 3.3948E-5 2.1472E-5 3.0631E-5 2.7075E-5
 1.4905E-5 7.0755E-6 1.1066E-5 1.2136E-5 1.3992E-5
 2.8608E-5 5.2999E-5 4.9121E-5 1.9112E-5 -1.1609E-5
 -2.1006E-5 -1.4488E-5 -1.674E-7 2.8096E-5 6.2567E-5
 6.7996E-5 2.9791E-5 5.6267E-6 1.0824E-5 2.7778E-5
 1.7642E-5 1.2543E-5 3.5852E-5 4.6939E-5 2.7627E-5
 3.2068E-6 2.854E-6 1.6615E-5 2.2757E-5 3.4118E-5
 4.1515E-5 5.2687E-5 3.031E-5 -9.0804E-7
 7.4449E-5 4.6159E-5 9.7003E-6 1.4018E-5 2.3337E-5
 3.1741E-5 2.1151E-5 9.3459E-6 1.0452E-5 1.3157E-5
 6.7498E-6 -7.9423E-6 -8.7651E-6 5.1218E-6 4.5394E-6
 -3.177E-7 -8.8014E-6 1.0607E-5 2.9296E-5 3.7329E-5
 1.8378E-5 2.0637E-5 3.6065E-5 1.4345E-5 -6.1146E-5
 -1.0106E-4 -4.2973E-5 4.0708E-5 9.5935E-5 1.0996E-4
 1.1819E-4 9.033E-5 6.3096E-5 7.91E-5 8.4448E-5
 8.5377E-5 6.4958E-5 1.5276E-5 -4.9583E-6 1.9443E-5
 7.4166E-5 7.1906E-5 3.9876E-5 -9.3663E-6 -2.3206E-5
 -6.2095E-7 -4.7544E-7 -4.7201E-6 8.9356E-6 4.8306E-5
 4.0364E-5 6.8292E-6 -3.581E-6 -7.9402E-6 -2.9554E-5
 -6.8407E-5 -6.362E-5 -6.4746E-5 -1.1166E-4 -1.4564E-4
 -1.0483E-4 -5.7657E-5 -2.1183E-5 -1.3106E-5 -5.5702E-6
 -3.278E-7 -1.7257E-5 -1.7165E-5 -2.6065E-6 1.1371E-5
 5.064E-5 6.9053E-5 4.6609E-5 -1.8561E-6 -3.0043E-5
 -1.1492E-5 9.735E-6 6.0956E-6 -9.0623E-6 -9.9667E-6
 3.5482E-6 3.0435E-5 3.8924E-5 4.7142E-5 6.759E-5
 8.6037E-5 8.5659E-5 7.9134E-5 5.8918E-5 4.2391E-5
 3.3894E-5 6.0134E-5 6.7786E-5 6.3603E-5 2.4542E-5
 -4.8546E-6 -9.8633E-6 4.4403E-6 1.8843E-5 2.8395E-5
 3.5528E-5 2.9972E-5 -6.7176E-6 -3.9979E-5 -4.5238E-5
 -2.3796E-5 -4.7874E-6 -3.113E-6 -1.7775E-5 -2.4754E-5
 -3.5628E-5 -5.1259E-5 -4.714E-5 -8.6837E-6 -6.064E-7
 -4.8641E-6 -2.4009E-5 -2.6163E-5 -2.9485E-5 -3.3107E-6
 2.2525E-5 3.8424E-5 3.6691E-5 4.0237E-6 -1.767E-6
 1.4524E-5 3.3201E-5 4.3827E-5 5.7386E-5 6.61E-5
 5.0973E-5 2.5881E-5 1.0166E-5 1.8926E-5 2.8796E-5
 2.2386E-5 9.0277E-6 1.0198E-5 1.314E-5 1.9982E-5
 3.2253E-5 4.4847E-5 3.7371E-5 1.5997E-5 -4.5826E-6
 -1.7007E-5 -2.365E-5 -1.4163E-5 1.6618E-5 4.5573E-5
 5.2054E-5 2.5922E-5 2.2926E-6 -4.7157E-6 4.499E-6
 7.101E-7 9.276E-6 3.3008E-5 5.1469E-5 3.3225E-5
 -4.2061E-6 -1.4887E-5 -7.4264E-6 -9.0301E-6 -6.3787E-6
 7.6899E-6 2.7722E-5 1.0791E-5 -1.8125E-5
