 -1.6444835e-01 -3.2037157e-01 -4.5580319e-01  1.4931505e-02  2.2490458e-01
  2.6494595e-01  1.5887339e-01  1.8239039e-01  2.8625003e-01  1.0229076e-01
 -2.2341564e-01 -5.3807402e-01 -6.0420960e-01 -2.9192653e-01 -8.9398801e-02
 -1.3006692e-01 -2.2155733e-01 -1.5946344e-02  1.5001056e-02  5.1694199e-02
  6.2525159e-01  9.9719638e-01  9.2764086e-01  3.9544922e-01 -4.1010839e-01
 -5.9924161e-01 -2.5331903e-01 -1.0885932e-01 -6.1126560e-02  6.7034163e-02
 -2.3977476e-01 -1.5008400e-01 -1.7544779e-01 -3.8375281e-02 -4.8750482e-02
 -5.9420884e-02 -5.9171036e-02 -4.4560440e-02 -3.9474720e-01 -5.9246278e-01
 -2.7961272e-01 -3.1475303e-01 -4.2422041e-01 -5.7950640e-01 -7.5461763e-01
 -9.7764844e-01 -1.0782828e+00 -1.0717020e+00 -1.1628864e+00 -1.2892824e+00
 -3.8116798e-01 -3.7781999e-01 -3.2582486e-01 -2.7893376e-01 -2.7504683e-01
 -2.4681923e-01 -2.5105536e-01 -2.2947660e-01 -2.1252167e-01 -2.4300505e-01
 -3.9909598e-01 -5.9801763e-01 -7.1969402e-01 -7.4699640e-01 -7.6339442e-01
 -6.8298119e-01 -4.2121440e-01 -1.5994872e-01  8.6211357e-03  1.1472264e-01
  1.8033229e-01  2.2851108e-01  2.7656206e-01  2.9381219e-01  2.9600281e-01
  3.0460536e-01  2.9674116e-01  2.3033915e-01  1.1315700e-01 -1.2249036e-03
 -6.9787435e-02 -1.2241296e-01 -1.6396813e-01 -1.5537781e-01 -5.6262958e-01
 -3.2503140e-01 -7.3953003e-02 -3.2505192e-02 -1.1638980e-01 -2.8435573e-01
 -4.3103880e-01 -4.0264201e-01 -1.1062656e-01  1.9695096e-01  1.7390557e-01
 -2.0217095e-01 -3.7575722e-01 -2.6353979e-01 -7.6885201e-02 -1.6010568e-03
  6.7831919e-02  1.0281239e-01  2.6999965e-01  6.6058919e-02  4.6427403e-02
  1.0216152e-01  2.7434447e-01  6.3833398e-01  8.7513119e-01  1.1261376e+00
  1.2414277e+00  1.2172896e+00  9.8004961e-01  1.1294208e-01 -2.5496280e-01
 -4.1272920e-01 -4.4016841e-01 -3.8497680e-01 -1.0206000e+00 -5.6626201e-01
 -2.5808653e-02 -2.3665428e-01 -4.0862519e-01 -3.7994760e-01 -2.3769288e-01
 -1.8986867e-01 -2.0210256e-01 -2.2028904e-01 -2.5572529e-01 -2.5238916e-01
 -2.0618388e-01 -1.3161924e-01 -4.0114079e-02  4.8598919e-02  1.1359764e-01
  1.6286832e-01  1.9295388e-01  1.7520660e-01  1.1070396e-01
 -1.6444835e-01 -3.2037157e-01 -4.5580319e-01  1.4931505e-02  2.2490458e-01
  2.6494595e-01  1.5887339e-01  1.8239039e-01  2.8625003e-01  1.0229076e-01
 -2.2341564e-01 -5.3807402e-01 -6.0420960e-01 -2.9192653e-01 -8.9398801e-02
 -1.3006692e-01 -2.2155733e-01 -1.5946344e-02  1.5001056e-02  5.1694199e-02
  6.2525159e-01  9.9719638e-01  9.2764086e-01  3.9544922e-01 -4.1010839e-01
 -5.9924161e-01 -2.5331903e-01 -1.0885932e-01 -6.1126560e-02  6.7034163e-02
 -2.3977476e-01 -1.5008400e-01 -1.7544779e-01 -3.8375281e-02 -4.8750482e-02
